place_id,place_title,gps,rating,date,title,name,review,images,likes,local_guide,label,lat,lng,geometry,sent_neg,sent_neu,sent_pos,sent_compound,sent_label,x_4632,y_4632,x_3857,y_3857
ChIJp1ItsNmxfkcR-8zfdU1E6Pg,Pizzeria Birreria Barbanera,"{'latitude': 45.4364218, 'longitude': 12.3395394}",5,2 months ago,,Cesar Canales Hortelano,"Amazing place with nice people and nice food. It is very special that everything is included on the prize. Not extra charge! It's very important in Venezia where in every place try to get more money for nothing. All the staff are very friendly and kind. For sure all my family will come back!!
Tiramisu and Panacotta are the best!","['https://lh3.googleusercontent.com/geougc-cs/AMBA38vXDnVsmRwd3ZVPYpi-qD7W3iieWRe6jkf8gB-9LDN5ceGgA_wug2_2fNv_Lj6AqX1mCeAyKH6dnV2ag7I8b1w84EydM2NkIOw0NQm9E_w8yDu_lzLX2tQFCuWWeHfmWsHZifNq_CVfgs0', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tETCum1MwplLPWc2Ksgle9QG1Ry_U36htFXQ_epl1EOHZVbzSLwPjdBzMHoo3Nmn_VrsoAt3Xj0GARAUhgfhlPivVJeYdvDIMx8weiiA-IHuVqrP-2gBZnAJqFiB3bs9iIDdkdRIwJKQo', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sSBh9RUgPeZCvDcsLF9IxOsJXzvBYkHvrRhm5pk-KQoez59QufQxRNuI2d7GGlOxV46unNvz0ZjHhAsMVT3yJyuxyz977I3BxdHKMwSyQei-x1dBk3Jf-KjTE2noL5IJeHk5tVjOw6s58Z', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sDcMG33ERiFtw0FZbzfZpoQX34c7sl4Tq9EBi9jywhSb7GiY4Mg1blywLeBIT_rmzXn0Q9EYPd23lQzWBR0cb7Q4TV_NQ9wpeN0oZc1kwjW6uCOxgmLg-GnjaK4l72Oy5G8ONH12mEK_8j']",,TRUE,Resident,45.4364218,12.3395394,POINT (12.3395394 45.4364218),0.0,0.605,0.395,0.9856,positive,12.3395394,45.4364218,1373665.3858230435,5690490.343766763
ChIJp1ItsNmxfkcR-8zfdU1E6Pg,Pizzeria Birreria Barbanera,"{'latitude': 45.4364218, 'longitude': 12.3395394}",5,2 weeks ago,,Kristi Simone,Nasir was Our later. He was so fantastic and helped us understand the menu. The food here is absolutely amazing. Amazing. Definitely come here. It looks like it is all locals. I feel like we were the only Americans in here. Truly fantastic food. Such a delightful experience.,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38vs0Nq8KUkPMGsMdu9XpcQnwjBwtxGswtmwXjZBK_nB5rGBuUgqh4wHd6G3SNYqhqqKotTUJ8Wi44d3BoylJs2FbPU8Dyoieuahk6oVwnXDI5gGq-W-B2Ge69QJ87XwxXYJbG5BfYUeI7px', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tCI6ov8BfTjRL34daTTGnzZh2uB1MnBb6WnZgOumqoQ_9o-FOhjASijNDz_X-J4A1yzEAqEyv2eR0zMOZkED9jRY3BdxNRsV2Tme_inRZO16QdjxVhcCqZ28zm9xO369lpbFs9l0MX0iMf', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u3fXhGg4qD2KoZxE-u1i3V7S-O7ld3MHI3J473XLoaYqwWIgwbUQXE0DKzgGKmf1fe9MlTXOhheSFRo-TooMmI93IVDIatzv9NXsgJMIzuTkry-lrjlKLEGp61MxDW7QI3KKs0ArIqfybB']",,TRUE,Resident,45.4364218,12.3395394,POINT (12.3395394 45.4364218),0.0,0.557,0.443,0.9849,positive,12.3395394,45.4364218,1373665.3858230435,5690490.343766763
ChIJp1ItsNmxfkcR-8zfdU1E6Pg,Pizzeria Birreria Barbanera,"{'latitude': 45.4364218, 'longitude': 12.3395394}",3,3 weeks ago,,Victor Araujo,"I'm not one for leaving bad reviews but the salami pizza looks like one I would see at my high school cafeteria. The fungi pizza was better, but the crust also seemed cheap. Taste-wise it was alright but I expected much better, especially in Italy. Service was fine and quick, just the food wasn't good.","['https://lh3.googleusercontent.com/geougc-cs/AMBA38u3C3gjrsbo81zxtqLVaA1IQwr0cTNvCfZucZtqBLFVcke4RrKSuuvxT1ukHM9Iz-8EB9F0Ko2jer8Nq4K88-KARvLLBeHc3TxCKiCwbkuQgT3cSFoJ9AE3_AznzdpnI51iXaVVJPyXXvsd', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sIPxVvbdN_STBkpC0qnOetGvNDMkip1wDl35JaJ2d4qmXf7ceRJm9tJkFtR4K9zIZfUIBBLWFyQgmV3fit0GT3TzzMRpLinbC8uCbX968vp_D3UuZwovn7f8SEBAKLUo1bnwbOE9g4CnM']",,TRUE,Resident,45.4364218,12.3395394,POINT (12.3395394 45.4364218),0.078,0.696,0.227,0.8831,positive,12.3395394,45.4364218,1373665.3858230435,5690490.343766763
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,"{'latitude': 45.4854051, 'longitude': 12.4176592}",1,3 weeks ago,,Christian Gagnon,"Avoid this horrible place
They just charge you what they want for coffee¡­ we paid 5 euro for ordering a cappuccino and were given a latte

The staff is very rude and thieves¡­ she asked for cash pretending the card machine was not working which was false

Hope they get arrested and shut down

There are other options",,,,Resident,45.4854051,12.4176592,POINT (12.4176592 45.4854051),0.176,0.742,0.082,-0.8173,negative,12.4176592,45.4854051,1382362.4207329068,5698265.080033805
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,"{'latitude': 45.4854051, 'longitude': 12.4176592}",1,3 months ago,,Max,"If you¡¯d like to experience the depths of hell on earth, look no further than Bar Cafe Palmisano. The wrap was inedible. Rubber meat and brown lettuce wrapped in raw pizza dough. The workers didn¡¯t care to be there, and why would they? I couldn¡¯t imagine working at such a train wreck of a place. Pigeons, live pigeons, INSIDE THE RESTAURANT AND ON THE TABLES INSIDE!!! This place is a disease. A filthy and wretched excuse for a bakery that genuinely detracts from the beauty of burano.",,,TRUE,Resident,45.4854051,12.4176592,POINT (12.4176592 45.4854051),0.096,0.789,0.115,0.2444,positive,12.4176592,45.4854051,1382362.4207329068,5698265.080033805
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,"{'latitude': 45.4854051, 'longitude': 12.4176592}",5,2 years ago,,Tesha Blair,"Great coffee, patio, and atmosphere! Plus a clean restroom! Also, Jesus is coming back soon! Pray and ask Him to come into your heart and repent of your sins to be saved. ??","['https://lh3.googleusercontent.com/geougc-cs/AMBA38sJ2N_4a2A9DYRr2yo2Cp3tnPhQDBlPaMtZ9k_wthdXu_lVcd8OUCvDbWqAHOWRbcm72MmvLyx3TA4b6eIJ4psiOkJTSi6iK7EY0xkbP44YGOq8bGj3Xj8S7kZcKCS0Pr9az5Mqaw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tiysNba_cYvVnY8c1da_jKZEY5xX_BlqbonK23gOeeG8gtWENLrnsixDv6BeA-uOn2Mh1Yz8blxUTF0md35N4-3Umm8Z7T1UEAhOQgB9f4nkbuo5LHQaOXlgYijhAK3T6pUYTF', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uOWg96-Ah5mC2zZZamkPvr6IRwvqIk9dpsXxOgrQuUIL86VTmcszOi4JezeprGObUfayps29LdTYSGej75r3Twt9Tgn0jqtOPlgRj0UGIInDlYtRrBvhERGdeDOlysrefBGz1fVA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vW9p5oXB1pIH9pfRG9nGo1jCOe45wGibF3n8pReENgYPvl8UK9jtRYNWDJWNeuF0oMZxZgKpdpjlTvM0WePBNsYyUr1WyfvTbg1wCh0ErrR-ZjPtdFLGL7jw01PpxhDkSZRFBd']",,TRUE,Resident,45.4854051,12.4176592,POINT (12.4176592 45.4854051),0.063,0.57,0.366,0.9364,positive,12.4176592,45.4854051,1382362.4207329068,5698265.080033805
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,"{'latitude': 45.4854051, 'longitude': 12.4176592}",4,2 years ago,,Stephen Bressi,Had a nice lunch. The service was prompt and the food good. My Ham & Cheese Panini was nice and hot. We also had a Burano biscuit. They also have a nice selection of baked goods. I do not understand the negative reviews.,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38t3gyWBBBL2A_PhdADWSE6K_VbSTJ3_UP521kZvmassBxeNobaS4LRLVBGDtTEk94OLLJ5nKTmDqy6LVlygn0EZZUPTfasoj8TYOja87fRsnQ9dJuZ0aOecVF17vVedNw3vqVUzKw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tvXW88I9Q-tNVbIduYOv8KHV759HeThgyMGyXoxzxnteeuZ2u1D-77IWbtjWNXNOKvqccWoiw5hulsrto0ciTerTx4tP3zHr8w4oqP3X8-rnSvlpYYdhvXdLlNbK6WOSKZtnc']",,TRUE,Resident,45.4854051,12.4176592,POINT (12.4176592 45.4854051),0.0,0.727,0.273,0.9231,positive,12.4176592,45.4854051,1382362.4207329068,5698265.080033805
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,"{'latitude': 45.4854051, 'longitude': 12.4176592}",1,8 months ago,,Sarah,"Went their for lunch and only sandwichs have prices. Staff are very unpleasant as when you ask prices for the drinks look annoyed and complained about it in Italian thinking we won't understand ! Super unprofessional !
Sandwich wasn't bad but small left us hungry still so 8 for it. Then cappuccino 3 for half a cup being mousse... Prices as expensive as in London for poor quality food and service. Again could of stay in London for that rather than coming all the way to Italy. Definitely won't go there ever again.
Positive points toilets were clean, and they don't tax you to seat at the table",,,TRUE,Resident,45.4854051,12.4176592,POINT (12.4176592 45.4854051),0.117,0.773,0.11,0.5089,positive,12.4176592,45.4854051,1382362.4207329068,5698265.080033805
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,"{'latitude': 45.4854051, 'longitude': 12.4176592}",3,4 weeks ago,,MS P,Best for tiramisu. But we went twice it was out of stock. Better to reach before 3 pm,,,TRUE,Resident,45.4854051,12.4176592,POINT (12.4176592 45.4854051),0.0,0.664,0.336,0.765,positive,12.4176592,45.4854051,1382362.4207329068,5698265.080033805
ChIJN6Zo4i-ufkcRpqOGA5homd8,Hopera - Italian Food,"{'latitude': 45.4322824, 'longitude': 12.3548315}",2,a month ago,,Stefan Tivodariu,"The quality of the food was satisfactory. However, the experience was severely marred by issues regarding price transparency and dishonest service.
The waiter refused to provide a menu with current pricing and instead presented us with a different, more expensive menu than the one available online, resulting in inflated costs. A specific instance involved an order for rum, which was doubled in price and the incorrect brand was served. Furthermore, we encountered problems with the ""plate of the day,"" which was not listed on any menu, and the staff were unhelpful in clarifying its cost. An unrequested and unannounced extra charge for burrata was also added to our bill after the waiter suggested adding it to a dish without disclosing the additional fee. Ultimately, when we questioned the bill, the waiter admitted to using a completely separate menu (not the one intended for customers) to determine our charges.",,,TRUE,Resident,45.4322824,12.3548315,POINT (12.3548315 45.4322824),0.095,0.881,0.025,-0.8807,negative,12.3548315,45.4322824,1375367.8385923025,5689833.629191947
ChIJN6Zo4i-ufkcRpqOGA5homd8,Hopera - Italian Food,"{'latitude': 45.4322824, 'longitude': 12.3548315}",1,a month ago,,Andrei Mihai,"A ok Dinner. The waiter tryied to make us pay more for our order. He tried to play stupid after answering our questions and deliberately hiding the costs... we understood that at the end, and then he tried to make us pay extra for our drinks, bringing a menu from inside... while he told us to look on the internet menu, where the prices were different (half).",,,TRUE,Resident,45.4322824,12.3548315,POINT (12.3548315 45.4322824),0.114,0.824,0.062,-0.4215,negative,12.3548315,45.4322824,1375367.8385923025,5689833.629191947
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",5,8 months ago,,Brandy,"Best kept secret in Venice. Had dinner in the fairytale setting of the restaurant. Gorgeous views of the grand canal, amazing service and the most delicious meal we had in Italy. Highly recommend the octopus salad, sage butter ravioli, sea bass and tiramisu. All from scratch. It was the perfect evening.","['https://lh3.googleusercontent.com/geougc-cs/AMBA38tdxmywK9UdJNRH8qOIzuE6wqF7G-7ii4bu7B3mRpERc8bYZ_5261G_Qj_9dRVSG8vxcB-crR-gwnBUXu10oPRRzw4wxKk4aXC-QD3QtVJ0SZkLQcMCb8oZ7Gne5Yk0_s4PZcJ4', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vkdM4JlHaGyZ8ymdKSRy6xaq3bwaLlHfmwicq8QzZbNcjzcvz9M9rc3HSOX1Qcm3ewrfbUe34gHdod7nSF-iLZencHEnJQFLuuZo5uy3b-hXGEmlUqAQMK4ktdmgEwlvQekEAv', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tS9zZmEsrd_YRzV1GKHH2LWKqQ5LjQiFT5b622kN3YM_frie-28ROA3tPKEggKsVJGlY1DcaAMJtD8H8CFyFsnvOUrcj92kADzPFMycU902i81dNahs5XH2y_5ZXrGoYpbpj-K', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u1ZtGOAcKJGDuHhh8uGpPQKKgtZOT04G5O6kCeY5PJMzj9nnMyhpaQRUVvhJtrvWa05RH4xHRqgljBPdUpSE2g_P3dvrFcF48xrnn0pjpdc1_s8mlE_XR0UMnPDAcLLJxCF8mF', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vrfVKJDV2RqMCAmmgXuernjrVcsHG8iR-pE8CI3Fq9YMFkEC1JfJq6yc68gv7sgqYRF5gvxcfgbiUzNP5eikfD6p5FHq6KADZPZmpz3mjJpLMb85-OZu8c2K-cf4ictw2XnWrP7w', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vocN0Oq1j3GvQkCndeYafWjiNgo73P9ZZvWrsu6ZyrzJO1wTAZGfQKuDonM6RBUIzXXfDJfeLUrSQ4pPZmy8bE2_dtzFC9T4H1d3yVwkows69tZgNhW4BIxJferK2t2UWn4Y4']",,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.0,0.633,0.367,0.9788,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",5,a month ago,,Hovig Manjikian,"We had the most magical post-wedding dinner at this charming restaurant in Venice with our family and friends¡ªtruly a night to remember! The staff were amazing with their warm, attentive service, even squeezing in an extra guest at the last minute without missing a beat. The food was exquisite, the ambiance cozy and romantic, and the value was incredibly reasonable for such a special occasion. We couldn't be more thrilled and highly recommend this gem to anyone celebrating in Venice! 5 stars all the way!",,,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.025,0.715,0.26,0.9739,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",5,5 months ago,,Mert G¨¹nd¨¹z,"This was a true hidden gem of Venice. Our waiter was kind, fast, responsive, clear and had incredible knowledge of what he was serving.

Balcony was scenic and comfortable. It¡¯s silent and had very beautiful looking interior. For a relaxed, romantic dinner this restaurant has everything to offer.

Food was delicious and light, fairly priced, drinks have vast and authentic choices.

At the end of our dinner, it started rain, our waiter asked if we have coats or umbrellas, when he learned we don¡¯t have neither they supplied us with an umbrella. Incredibly kind again, thank you for this amazing experience.",,,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.0,0.693,0.307,0.9901,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",4,3 years ago,,Lindsey Martin,"Gorgeous property that was once a private home. Didn¡¯t stay at the hotel but popped in for a dinner. Took some great photos on the balcony and watched the sunset! We had to move inside because of the mosquitos, which the staff was happy to accommodate. The food was not the best, so I would say to come here for a lighter bite, a drink, and the view/checking out the gorgeous interiors!","['https://lh3.googleusercontent.com/geougc-cs/AMBA38v9fyy284yolrpBKp0SEFdX0jsQu0o4mgrcPGqwFXuPPDJwqTrDEKjY3FgkGYXb3msF93E-5uQXG0hw9GzZrAqweUXdbDCcBXxh5M7sTQrRnpUu3GWeX4YLI--MnbHl3VCLLN52', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sBGqnAeBerRRg56TMzsGWsjzDZQU-NHa-95UJspt2k1vcvPgnY7vrbWzk9SMMvlEhCyMFgPT7b2pkuqyWejLfyg8q-_pLLvRAM4zrx65YjfhceSvXUU0q-qc443bIqte30ePhT', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vDMGeDi4vY0_fZCr1d2glOOH1f9p4fTtfL4ZJHzt3SBLRykyoOm7RLRcd-ip3QoIK9ZgNHYjPOWnDc7tqMuytHL41WaCgkou1A1z5ZQihY4PcSjiCS4KjqtUoGpj3RWTgCJu5tgQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tHGuVF06umEoVYwXKz9JRIfDMY9TLAx1LIQidrUKpCLirSg99Z35JzSvyRnexJqAbaf-c0pdI8g9K-YZdJfIAQjpxkPxDSeuJvSx6iVB4slrv9N9-QMm-54TViKheVCKqCybCv', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38snm5gOSArgtMMTU5WQIZllQP-VJYLtyCTihdJmklhT_77kYgbOElNOswT6uXwrm0KmPBjpK6SSZTH5REq3Yv1JSCZubWNBwCnOPhBNUIpWdQrpoV4GFAfMUTXFpjFYmm73w-D9jw']",,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.05,0.738,0.212,0.9496,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",5,a year ago,,Tony McBass,"We dined at Palazzetto Pisani on the 7th of July 2024, and it was an experience we can't stop raving about! The food was absolutely divine, and the view over the Grand Canal? Simply breathtaking. But the true highlight of our evening was the host, Carlo, this guy is just unbelievable. He was a star, very polite, proactive, and radiated warmth and friendliness. Don¡¯t miss out on his special olive oil dip for your bread¡ªit's a game-changer. We¡¯re thrilled we stumbled upon this place; it's a true hidden gem in Venice! Worth a try...

@namhla_mbawuli","['https://lh3.googleusercontent.com/geougc-cs/AMBA38vOh_DSOWCLCpsOOdDVOyOPoogsxmHqO2cVV9j2SG0ONkn1_vhCNdZrrk_kj1R55l2kB4qMcjTNIAkemNZdpWqO5RLZkoyqx4MgAy03hFXP7NLVtu-_4MsD0hPqv99QJ3VgOJNOtA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sUBCG8I-90LBWOPpMIeqFChdT9Zr4Z--C0LD21pJIGZQkarE7D6p3kYiiNFn_4RPeLwz2ju3zt1vl73c7hwFrd3YhMppwHy56hK3giNO11Rr-tn-TZM-UCTw9YPPj-N_t6RVac']",,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.015,0.64,0.344,0.9907,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",5,2 years ago,,Juign¨¦ Nicolas,"Just amazing!
We've been served by Carlo and this guy is just unbelievable.
Thanks again for the moment and the view.
Take the balcony view, you won't be disappointed!","['https://lh3.googleusercontent.com/geougc-cs/AMBA38txRZNZbu8UffXhNi_ZwE3Qcc1ijFFqh7IeS90BujMiLcLoqH9TkMUTqIFkIqRPOQzUQyB6TtF4rF3rfUwzPhH6_OwwPd83t-gY74Kd0gbKjop-Pyzx8UAK87-13ZwCBxq2e7BZ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sF9MZfSa5yZq22qUyJW-yHbw5b2kWIPviN6l-am9grzG7nIAMstA8LU5ZZXYdtmTwNYGt1M0uQscup8ix2Ieru_eL1-hQW70GtJtUOeCnYr4fYe0HiekwFOLkNiv9Mzep5Od4', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vBx6wFze2eNeYFrZyx3X50f3QxnV71Y4MfyrGK3gxLkPsa7gUvFp7x0xzF_Pr0bXyrdCQcbaZIYkfdAueJetL9jbHjKS_BtSaOL5scwy3g_RI4DgKxY83kxrxNozJR8TDkFNKLpw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tlUxQCHkPsXXgvFB0uuE768WJ78N6q1RPnQ4w7uDGFL8KYY0T94ocAQMXu7WDYRA0bSiQtUzKIqLxpkjkkWBVwNjPc9pYBxuiPm4-r3Q3KRIzg9Yz59Oak43n7TjR6wWdPfF2Y', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38t5isndUQLQmb7rUIQYSkT1f-rE3-ZlxklLsXm_Vwzs-Y8vtAt4VG4kSAUzPGRNGvZWYVi4oPoIV8Pwwr0AjHF9R-h4qyjZisttOet0V08fFO0H_yjFzAseJBdcIPOJpUCEvLSTlA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sXeC7bHf9ZIZNv2VWV7ltzPD26gATXkMuw6SyHDiVz-hxx5egcfRBMm3oPmnYxurQBtLYfeUL0P_VowSZtaQWqh45SSULqE3ZwxldW6b-7Wu0NU_OufhygxeNeu54HaHr8I6P3', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sPGswADq2sir24jDJ0nEILWA2wW4GsR-zu_LV0DJYDGw-GF1rC2-DoG0PfLNoo3kOupYQ85ZOJCcIwwx0aMwD-opLZqMeky5hClbq7APT70TWUZwJWZjgBty_m6-zO2EcuvgSZmQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tZxLLud02mJTQTATa-_o48_RtJeYH7nODU92hOdFcFCqvv8021PqCvf_nvHrK3W25RA0IPiqzlpVIJH5j_dSSb1_p2IJPqrpt7Af2iFDonAf9njku2Icl4pbZ4KLTwh9-zxlOu', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38t7xGDp006rBQj0rpuUav87HiUBjfOr0mZXAC72t6FMkfFm7z3mRvU-qST4KlRrOJEhXbwu2UFECa_VQtF5A2Y0GryqMVQElVCsRmZ7njc-D1-J-qdBBueyZ2UJ3CnBqJAEAwm7Lg']",,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.0,0.682,0.318,0.8919,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,"{'latitude': 45.4316136, 'longitude': 12.3304038}",5,2 years ago,,Daniel Leigh,"We ate here a couple weeks ago and haven't forgotten about it. The food was incredible, the view over the grand Canal spectacular, but the real star was the host Carlo. Polite, proactive and very friendly and helpful, ask for his special olive oil dip creation for your bread, amazing. We are so glad we ate here, a real hidden gem in Venice",,,TRUE,Resident,45.4316136,12.3304038,POINT (12.3304038 45.4316136),0.0,0.624,0.376,0.9868,positive,12.3304038,45.4316136,1372648.3250750739,5689727.540260554
ChIJyyJJpiiufkcRl1lfHtB_gsU,Al Gabbiano,"{'latitude': 45.4339416, 'longitude': 12.3474006}",5,4 months ago,,Lars Van der baan,"Staff was really friendly, our waitress (Paula) was super sweet and gave us really good recommendations. She wasn¡¯t pushy about it and gave us time to think. The view was gorgeous! We had the calamari to share and a bottle of wine which our waitress refilled when she saw that our glasses were empty. A really enjoyable experience, would recommend ??",['https://lh3.googleusercontent.com/geougc-cs/AMBA38v1zzRq6DOsVHTedQWmmuhSsnzs8S-SrV7s3S6pG-zkF8hqACZtlvMjiXTXyPJxLtLJMm3uLnB1W3BRli3S1i2DvgpW9bEkzHEHY5rFLYegAUEIvgvHagpSi68yK4xV9KEmme4fCgScwPqL'],,TRUE,Resident,45.4339416,12.3474006,POINT (12.3474006 45.4339416),0.048,0.629,0.322,0.9727,positive,12.3474006,45.4339416,1374540.5644119007,5690096.855550712
ChIJyyJJpiiufkcRl1lfHtB_gsU,Al Gabbiano,"{'latitude': 45.4339416, 'longitude': 12.3474006}",5,5 months ago,,Zosia Pietrzak,"Risotto was amazing, pizza was delicious.
We love the atmosphere here
Waiter Fabio is the best!!!
We recommend it very much! ??","['https://lh3.googleusercontent.com/geougc-cs/AMBA38twvnE_sGtD7sqIZVnHKKdKier1tgNmGF8flKYGkhtfDaRRhBLScGkVi1rRmoTYeyqQH0IHrFFOGNiSLdP0cuTgUpPkGQwrW4kpvP7RMogYw3wrr7iNX5ViGP6bHYzstumlsk1g18c4crzy', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uSVhyYmAHz9Er3kVDK6Qf36UVohwwzP4K5VDzmbS0HXdJtMNi-nYCE3pJVEn2H57GqpubgX9CR0c9bYCJWGNJNWKMmkt_sCeO8YL7NxjaFQWmHh6tcX7dIoEj9GQNUL4mR-8E3VE1FAEkJ']",,TRUE,Resident,45.4339416,12.3474006,POINT (12.3474006 45.4339416),0.0,0.46,0.54,0.968,positive,12.3474006,45.4339416,1374540.5644119007,5690096.855550712
ChIJyyJJpiiufkcRl1lfHtB_gsU,Al Gabbiano,"{'latitude': 45.4339416, 'longitude': 12.3474006}",5,4 months ago,,Thao N,Great service even in a super busy evening with full of people waiting for firework. Everyone there including the lady asked what would we like til the staff who made drink for us were kind and smiling all the time. They were very helpful answering my questions related to my mocktail drink. The drink was yum too! Thanks team!,['https://lh3.googleusercontent.com/geougc-cs/AMBA38uov3Zxh_UW3T-SHVZiE9U6YWRFmKmb0dBkrtF0vbLOAyE7Rf6CXU_JzxRCSY9SvFB9_lQ9jt0JHwEelDkY-cUTrbMTfJEoorcGPpygra2jo8NPchcYns22UVJyS3O2zdsB0OGJBbeHBQmN'],,TRUE,Resident,45.4339416,12.3474006,POINT (12.3474006 45.4339416),0.0,0.689,0.311,0.9735,positive,12.3474006,45.4339416,1374540.5644119007,5690096.855550712
ChIJyyJJpiiufkcRl1lfHtB_gsU,Al Gabbiano,"{'latitude': 45.4339416, 'longitude': 12.3474006}",5,7 months ago,,Cheryl Affleck,"Had amazing meal tonight, food and service excellent. Our waitress was Paulo, she was really friendly and helpful. Put heated lamps on outside and brought us blankets when it turned cold outside. Beautiful food would highly recommend.",['https://lh3.googleusercontent.com/geougc-cs/AMBA38tpGRkNK50p-XlHeOvVFFK9KseRD0qSS3EPOi8ILaxr_aqRPxgRTwMvUk-5EsMGUSO1Qj8Odgfo0-FgXZCxzuK9aurDxOS7It_aEIIdmWQKvG6DA2YqJkdGPEm0LtK--v1waI7e'],,TRUE,Resident,45.4339416,12.3474006,POINT (12.3474006 45.4339416),0.0,0.599,0.401,0.9672,positive,12.3474006,45.4339416,1374540.5644119007,5690096.855550712
ChIJyyJJpiiufkcRl1lfHtB_gsU,Al Gabbiano,"{'latitude': 45.4339416, 'longitude': 12.3474006}",5,6 months ago,,Cintia Sz¨ªj¨¢rt¨®,"We had a pleasant dinner here today. Our waitress, Paula, was very kind and helpful. The food was delicious, we were satisfied with everything. Thank you again, Paula!??",['https://lh3.googleusercontent.com/geougc-cs/AMBA38tipBtwNZtOza1lxCjgk7TIyB0PkU_AB3tnoLwlXDgONYy6rpirkC5GmbrkF6oIfl-KWEXZ6K8GmRaCelWcLKpXIXC48i3_D3UOdXrir0hgEGFi186g4zgHKvOKDgZGCqvirIYW'],,TRUE,Resident,45.4339416,12.3474006,POINT (12.3474006 45.4339416),0.0,0.527,0.473,0.9623,positive,12.3474006,45.4339416,1374540.5644119007,5690096.855550712
